capacity,passes,packet,minimum,maximum,mean,checksum,latency_seconds
4,16,32,0.0013625514646848913,0.9988080185005226,0.5000627195815861,131088.4415619953,0.052176899999949455
4,16,33,0.0009439487829167037,0.9999070666533418,0.4999698377582723,131064.09314930454,0.051595800000086456
4,16,34,0.0002893317713431598,0.9999175457255288,0.4995202116516875,130946.22636321996,0.05148559999997815
4,16,35,0.0019582033332165016,0.9994259527562568,0.5001339617579551,131107.11727107738,0.05110889999991741
4,16,36,0.0008066349789149774,0.9998647874167906,0.5000206953427122,131077.42515991995,0.0510417000000416
4,16,37,0.0007862183904112641,0.9997804518265705,0.4992132702273515,130865.76351047884,0.050757300000213945
4,16,38,5.4156355266621325e-05,0.9973351563385293,0.5001073139505375,131100.1317082497,0.050629000000071755
4,16,39,0.0001907394734222967,0.9986859768218841,0.500483588795985,131198.7699013347,0.05037500000003092
4,16,40,0.00027120331856156366,0.9997283562185454,0.4995585599091796,130956.27912883197,0.050807100000156424
4,16,41,0.0004373186415944641,0.9988346380839374,0.4992057893758662,130863.80245014706,0.05078979999984767
4,16,42,0.0002020253160815999,0.9998105278743888,0.49997626072598,131065.7768917513,0.04987750000009328
4,16,43,0.0008939162692150893,0.9985230833159523,0.5011262856371487,131367.2490220647,0.05035490000000209
4,16,44,0.0002995220609574023,0.9995922390364563,0.4994674068089565,130932.3838905271,0.050886100000070655
4,16,45,0.00030852747423726345,0.9999747167061872,0.5008598731701176,131297.4105923073,0.05178210000008221
4,16,46,0.0007538141240557295,0.999338138773118,0.5005438819863502,131214.5753994298,0.05145659999993768
4,16,47,0.0008326771068395411,0.9993788791253696,0.5002935884810946,131148.96245878807,0.0526115000000118
16,1,0,0.0007566508986641685,0.9998425341863091,0.5001763714616793,131118.23472045045,0.0020974999999907595
16,1,1,0.0011657494866106344,0.999756707247357,0.4990702582868236,130828.27378834109,0.0028912999998738087
16,1,2,2.9796595638953427e-05,0.9998525984804234,0.5004813402991097,131198.18047136982,0.003651899999795205
16,1,3,0.0009114838368662337,0.9999118696870084,0.5005084693253353,131205.2921828207,0.004388300000073286
16,1,4,3.117621861836728e-05,0.9997688155104851,0.4996029782160507,130967.9231214684,0.005166700000017954
16,1,5,0.0003103574461580383,0.99991969726005,0.4998554334265525,131034.10274017017,0.005794500000092739
16,1,6,0.00017701536346825808,0.9991300960091084,0.49934838691173866,130901.18353859082,0.006972700000005716
16,1,7,6.599003650487045e-05,0.9995160928966768,0.5006235873343421,131235.46967817377,0.007777999999916574
16,1,8,0.000398023133271197,0.9998253959138579,0.49971969872352706,130998.52070218028,0.008800600000085979
16,1,9,8.755079492217543e-05,0.9995922729630969,0.5001059918658617,131099.78513168445,0.009640999999874111
16,1,10,0.0007550117964409964,0.9996659189668389,0.499367204166983,130906.11636914959,0.010452799999939089
16,1,11,5.9802087896132505e-06,0.9997980132879609,0.49981062286788014,131022.35592107757,0.01148090000015145
16,1,12,0.00025424645077154473,0.9997668007162192,0.49946555412787985,130931.89822129894,0.012247900000147638
16,1,13,0.0005102255312807724,0.9991496081641147,0.49938611499742613,130911.07372988528,0.012884499999927357
16,1,14,0.0002243813072368983,0.9989427184615743,0.5000695174470935,131090.22358165088,0.013717099999894344
16,1,15,0.00020361610441677058,0.9995399191741402,0.5004975958479323,131202.44176596036,0.015707700000120894
16,1,16,0.001242765421564207,0.9990861723717235,0.5004721041048316,131195.75925845696,0.017751300000099945
16,1,17,0.00021801420877520794,0.9994834348453531,0.4998688427381809,131037.61791075769,0.018588899999940622
16,1,18,8.565769149504465e-05,0.9995954518846987,0.5004789829250615,131197.56249990733,0.019455099999959202
16,1,19,0.0006437432225385731,0.9999208928337141,0.5000141617968925,131075.7124300846,0.020199499999989712
16,1,20,4.6488651818776816e-05,0.9995390610051176,0.4995160824139807,130945.14390833056,0.02095329999997375
16,1,21,0.00015759709386165,0.9991455392695751,0.49998893746952205,131069.10002401039,0.021732500000098298
16,1,22,0.00010615205273090123,0.9996325338690376,0.501902183059464,131570.64587594013,0.022621699999945122
16,1,23,0.0010775693984205192,0.9972973737851843,0.4994203230537333,130920.04116659786,0.02322849999995924
16,1,24,0.00017087969164675254,0.9995607110020525,0.4990012935737731,130810.19510260317,0.023901700000124038
16,1,25,0.0008166723342507565,0.9998348342305997,0.5000610267417328,131087.9977941848,0.024669799999855968
16,1,26,0.0008152038585096388,0.9999473441012497,0.4996151187855775,130971.10569892643,0.02526510000006965
16,1,27,0.0007255803793245752,0.9983212846267786,0.4998725891383136,131038.60000707408,0.026046400000041103
16,1,28,0.0006939640559268101,0.9995602618908875,0.5003961448023827,131175.8469830758,0.02608280000004015
16,1,29,0.00018995007180022672,0.9998065985046263,0.49980222178947203,131020.15362877936,0.02608520000012504
16,1,30,0.0002974952951080301,0.9994126422251938,0.49955428987896716,130955.15976603197,0.025953399999934845
16,1,31,0.0009765917235995403,0.9981859774492242,0.49998297121584573,131067.53600640666,0.025830600000062987
16,1,32,0.0013625514646848913,0.9988080185005226,0.5000509515189431,131085.3566349818,0.025578600000017104
16,1,33,0.0009439487829167037,0.9999070666533418,0.4999502580600344,131058.96044888966,0.024107899999989968
16,1,34,0.0002893317713431598,0.9999175457255288,0.4994313449883016,130922.93050061334,0.02266589999999269
16,1,35,0.0019582033332165016,0.9994259527562568,0.5001299007264689,131106.05269603946,0.022334799999953248
16,1,36,0.0008066349789149774,0.9998647874167906,0.5000369899049341,131081.69668163903,0.022020300000122006
16,1,37,0.0007862183904112641,0.9997804518265705,0.4992938141653562,130886.87762056313,0.021773300000177187
16,1,38,5.4156355266621325e-05,0.9973351563385293,0.5001130362095173,131101.6317641077,0.02139579999993657
16,1,39,0.0001907394734222967,0.9986859768218841,0.5004076229152967,131178.85590150754,0.021086399999830974
16,1,40,0.00027120331856156366,0.9997283562185454,0.49975059052905224,131006.61880364787,0.02116799999998875
16,1,41,0.0004373186415944641,0.9988346380839374,0.4992521000363627,130875.94251193227,0.02049669999996695
16,1,42,0.0002020253160815999,0.9998105278743888,0.4998538726905136,131033.693602582,0.020508400000153415
16,1,43,0.0008939162692150893,0.9985230833159523,0.5011440518333147,131371.90632379244,0.0202839999999469
16,1,44,0.0002995220609574023,0.9995922390364563,0.49947067061365347,130933.23947734557,0.020034000000123342
16,1,45,0.00030852747423726345,0.9999747167061872,0.500788508034563,131278.70265021248,0.01987199999985023
16,1,46,0.0007538141240557295,0.999338138773118,0.5005239346243748,131209.34631817212,0.019616000000041822
16,1,47,0.0008326771068395411,0.9993788791253696,0.5004163554698112,131181.1450882782,0.01940480000007483
16,4,0,0.0007566508986641685,0.9998425341863091,0.5001483263965067,131110.88287488587,0.00423680000017157
16,4,1,0.0011657494866106344,0.999756707247357,0.4990974577299897,130835.40395917042,0.007375400000000809
16,4,2,2.9796595638953427e-05,0.9998525984804234,0.5004847142731865,131199.0649384302,0.010537200000044322
16,4,3,0.0009114838368662337,0.9999118696870084,0.5004782401823329,131197.36779435747,0.013644099999964965
16,4,4,3.117621861836728e-05,0.9997688155104851,0.4996363790721609,130976.67895549255,0.01648380000006
16,4,5,0.0003103574461580383,0.99991969726005,0.4998223976297283,131025.4426042475,0.019175099999984013
16,4,6,0.00017701536346825808,0.9991300960091084,0.49933227462580765,130896.95979950772,0.0220427000001564
16,4,7,6.599003650487045e-05,0.9995160928966768,0.5006034453696881,131230.18958299153,0.024891599999818936
16,4,8,0.000398023133271197,0.9998253959138579,0.4997393178048301,131003.66372662938,0.027571500000021842
16,4,9,8.755079492217543e-05,0.9995922729630969,0.500165977837166,131115.51009414604,0.030262499999935244
16,4,10,0.0007550117964409964,0.9996659189668389,0.49936218810204774,130904.8014378232,0.032879200000024866
16,4,11,5.9802087896132505e-06,0.9997980132879609,0.4998013009099027,131019.91222572554,0.03566010000008646
16,4,12,0.00025424645077154473,0.9997668007162192,0.4994536298196734,130928.77233544846,0.03852540000002591
16,4,13,0.0005102255312807724,0.9991496081641147,0.4993877148516231,130911.49312206388,0.041182700000035766
16,4,14,0.0002243813072368983,0.9989427184615743,0.5000693827622518,131090.18827482773,0.043727999999873646
16,4,15,0.00020361610441677058,0.9995399191741402,0.5004609306683778,131192.83020913124,0.04649309999990692
16,4,16,0.001242765421564207,0.9990861723717235,0.5004812742802546,131198.16316492305,0.04914209999992636
16,4,17,0.00021801420877520794,0.9994834348453531,0.49980003049546934,131019.57919420431,0.05181659999993826
16,4,18,8.565769149504465e-05,0.9995954518846987,0.5005074055642411,131205.01332423242,0.05488450000007106
16,4,19,0.0006437432225385731,0.9999208928337141,0.4999644017079889,131062.66812133904,0.05753409999988435
16,4,20,4.6488651818776816e-05,0.9995390610051176,0.4995018930228528,130941.42424458273,0.05866839999998774
16,4,21,0.00015759709386165,0.9991455392695751,0.499990528029707,131069.51697981951,0.058224500000051194
16,4,22,0.00010615205273090123,0.9996325338690376,0.5019077035839107,131572.09304830068,0.05822610000018358
16,4,23,0.0010775693984205192,0.9972973737851843,0.4993905135796337,130912.2267918195,0.058463999999958105
16,4,24,0.00017087969164675254,0.9995607110020525,0.49903606841825254,130819.3111194344,0.0581908999999996
16,4,25,0.0008166723342507565,0.9998348342305997,0.5000438489958439,131083.4947511665,0.05838710000011815
16,4,26,0.0008152038585096388,0.9999473441012497,0.4996567785975381,130982.02656867303,0.05828530000007959
16,4,27,0.0007255803793245752,0.9983212846267786,0.4999232715334281,131051.88609285897,0.05805279999981394
16,4,28,0.0006939640559268101,0.9995602618908875,0.5004149994979022,131180.7896283781,0.058027600000059465
16,4,29,0.00018995007180022672,0.9998065985046263,0.4997419189099767,131004.34559073694,0.0576971999998932
16,4,30,0.0002974952951080301,0.9994126422251938,0.49957729415369617,130961.19019862653,0.057638900000029025
16,4,31,0.0009765917235995403,0.9981859774492242,0.49997278828002456,131064.86661087876,0.057499199999938355
16,4,32,0.0013625514646848913,0.9988080185005226,0.5000569291945438,131086.9236467745,0.05722430000014356
16,4,33,0.0009439487829167037,0.9999070666533418,0.4999444993065323,131057.4508262116,0.05702549999978146
16,4,34,0.0002893317713431598,0.9999175457255288,0.499468349813074,130932.63109339846,0.05662690000008297
16,4,35,0.0019582033332165016,0.9994259527562568,0.5001177021904815,131102.85492302157,0.05623050000008334
16,4,36,0.0008066349789149774,0.9998647874167906,0.5000285005414551,131079.4712459392,0.055506800000102885
16,4,37,0.0007862183904112641,0.9997804518265705,0.49926824957497035,130880.17601658103,0.05502230000001873
16,4,38,5.4156355266621325e-05,0.9973351563385293,0.5001195437623049,131103.33768002567,0.0544879999999921
16,4,39,0.0001907394734222967,0.9986859768218841,0.5004248884822893,131183.38196630124,0.05423530000007304
16,4,40,0.00027120331856156366,0.9997283562185454,0.49969205092239605,130991.27299700059,0.05394320000004882
16,4,41,0.0004373186415944641,0.9988346380839374,0.4992476864972062,130874.78552912362,0.05335020000006807
16,4,42,0.0002020253160815999,0.9998105278743888,0.4998842912626021,131041.66764874356,0.05326510000008966
16,4,43,0.0008939162692150893,0.9985230833159523,0.5011511356681176,131373.76330858303,0.05287270000007993
16,4,44,0.0002995220609574023,0.9995922390364563,0.49945688577001096,130929.62586329375,0.05281790000003639
16,4,45,0.00030852747423726345,0.9999747167061872,0.5008100552092389,131284.35111277073,0.05269710000015948
16,4,46,0.0007538141240557295,0.999338138773118,0.500537641095626,131212.9393873718,0.052279199999929915
16,4,47,0.0008326771068395411,0.9993788791253696,0.5003628273290515,131167.11300734687,0.05213720000006106
16,16,0,0.0007566508986641685,0.9998425341863091,0.5000989339493347,131097.9349412144,0.01462590000005548
16,16,1,0.0011657494866106344,0.999756707247357,0.4991746397702313,130855.63676792751,0.024956400000064605
16,16,2,2.9796595638953427e-05,0.9998525984804234,0.5005323892785349,131211.56265503226,0.03544549999992341
16,16,3,0.0009114838368662337,0.9999118696870084,0.5004384018667923,131186.9244189684,0.04553889999988314
16,16,4,3.117621861836728e-05,0.9997688155104851,0.4996980441198193,130992.8440777459,0.055749999999989086
16,16,5,0.0003103574461580383,0.99991969726005,0.49976171882869325,131009.53602062896,0.06612949999998818
16,16,6,0.00017701536346825808,0.9991300960091084,0.4993137122127381,130892.09377429602,0.07663939999997638
16,16,7,6.599003650487045e-05,0.9995160928966768,0.5005779565300951,131223.50783662524,0.08755500000006577
16,16,8,0.000398023133271197,0.9998253959138579,0.499777429163415,131013.65439061426,0.09901899999999841
16,16,9,8.755079492217543e-05,0.9995922729630969,0.500279356842204,131145.23172004274,0.11077019999993354
16,16,10,0.0007550117964409964,0.9996659189668389,0.4993586446726473,130903.87254906645,0.12265470000011192
16,16,11,5.9802087896132505e-06,0.9997980132879609,0.4997866473568832,131016.0708847228,0.1346894999999222
16,16,12,0.00025424645077154473,0.9997668007162192,0.4994095783234681,130917.22450002722,0.14656800000011572
16,16,13,0.0005102255312807724,0.9991496081641147,0.49940758646068045,130916.70234514862,0.15798820000009073
16,16,14,0.0002243813072368983,0.9989427184615743,0.500054151606245,131086.1955186675,0.17016719999992347
16,16,15,0.00020361610441677058,0.9995399191741402,0.5003857944164437,131173.13369150422,0.18236119999983202
16,16,16,0.001242765421564207,0.9990861723717235,0.5004999582093741,131203.06104483816,0.19355380000001787
16,16,17,0.00021801420877520794,0.9994834348453531,0.49968265487779095,130988.80988028363,0.2040098999998463
16,16,18,8.565769149504465e-05,0.9995954518846987,0.5005877317933144,131226.0703632266,0.21017100000017308
16,16,19,0.0006437432225385731,0.9999208928337141,0.499879289309372,131040.35641671601,0.21073089999981676
16,16,20,4.6488651818776816e-05,0.9995390610051176,0.49946907095483944,130932.82013638543,0.21123760000000402
16,16,21,0.00015759709386165,0.9991455392695751,0.5000179243485202,131076.69876041848,0.2119658999999956
16,16,22,0.00010615205273090123,0.9996325338690376,0.5019452038725537,131581.92352396672,0.2127984999999626
16,16,23,0.0010775693984205192,0.9972973737851843,0.49936238851477105,130904.85397481614,0.21422099999995226
16,16,24,0.00017087969164675254,0.9995607110020525,0.49911480378566586,130839.95112358959,0.21545019999985016
16,16,25,0.0008166723342507565,0.9998348342305997,0.4999787505502333,131066.42958424035,0.21571849999986625
16,16,26,0.0008152038585096388,0.9999473441012497,0.4997243370710058,130999.73661714174,0.2151189000001068
16,16,27,0.0007255803793245752,0.9983212846267786,0.5000430811595192,131083.293467481,0.21407590000012533
16,16,28,0.0006939640559268101,0.9995602618908875,0.5004451773144668,131188.7005619236,0.21503579999989597
16,16,29,0.00018995007180022672,0.9998065985046263,0.49962811734846163,130974.51319419513,0.21350410000013653
16,16,30,0.0002974952951080301,0.9994126422251938,0.4996259310962563,130973.94008129701,0.21205170000007456
16,16,31,0.0009765917235995403,0.9981859774492242,0.4999546373081408,131060.10844250527,0.21167259999992893
16,16,32,0.0013625514646848913,0.9988080185005226,0.5000627195815861,131088.4415619953,0.20942100000002029
16,16,33,0.0009439487829167037,0.9999070666533418,0.4999698377582723,131064.09314930454,0.20721959999991668
16,16,34,0.0002893317713431598,0.9999175457255288,0.4995202116516875,130946.22636321996,0.2075876999999764
16,16,35,0.0019582033332165016,0.9994259527562568,0.5001339617579551,131107.11727107738,0.20874380000009296
16,16,36,0.0008066349789149774,0.9998647874167906,0.5000206953427122,131077.42515991995,0.20882099999994352
16,16,37,0.0007862183904112641,0.9997804518265705,0.4992132702273515,130865.76351047884,0.2081313000001046
16,16,38,5.4156355266621325e-05,0.9973351563385293,0.5001073139505375,131100.1317082497,0.2074000000000069
16,16,39,0.0001907394734222967,0.9986859768218841,0.500483588795985,131198.7699013347,0.20657740000001468
16,16,40,0.00027120331856156366,0.9997283562185454,0.4995585599091796,130956.27912883197,0.205097300000034
16,16,41,0.0004373186415944641,0.9988346380839374,0.4992057893758662,130863.80245014706,0.20338089999995645
16,16,42,0.0002020253160815999,0.9998105278743888,0.49997626072598,131065.7768917513,0.20282639999982166
16,16,43,0.0008939162692150893,0.9985230833159523,0.5011262856371487,131367.2490220647,0.20148949999997967
16,16,44,0.0002995220609574023,0.9995922390364563,0.4994674068089565,130932.3838905271,0.2013749000000189
16,16,45,0.00030852747423726345,0.9999747167061872,0.5008598731701176,131297.4105923073,0.20215759999996408
16,16,46,0.0007538141240557295,0.999338138773118,0.5005438819863502,131214.5753994298,0.19961899999998423
16,16,47,0.0008326771068395411,0.9993788791253696,0.5002935884810946,131148.96245878807,0.19875600000000304
